gene,score,logfoldchange,pval,pval_adj,pct_in,pct_out,cluster
BZW2,17.906042,2.0051718,1.057951024959297e-71,2.946458910130467e-69,0.0026595744680851063,0.034383126264085524,6
HNRNPA1P48,17.80795,1.8368798,6.131603815862729e-71,1.6868640302688698e-68,0.0,0.0143503804295483,6
EIF1AX,17.75863,1.5883678,1.4779391781700272e-70,3.969146419087815e-68,0.5718085106382979,0.4326302610035635,6
NPM1,17.752106,1.4671521,1.6601093878789604e-70,4.405930315430761e-68,0.06515957446808511,0.02523355484927285,6
HNRNPH1,17.683023,1.4888839,5.6674375100231534e-70,1.4695600320530151e-67,0.02925531914893617,0.1996532793990176,6
SRSF3,17.640783,1.342204,1.1978782327315223e-69,3.0707880741125466e-67,0.0026595744680851063,9.631127805065973e-05,6
UBE2Q2P6,17.631914,1.3294187,1.401409385480604e-69,3.552179137871567e-67,0.28058510638297873,0.15573533660791677,6
TRAP1,17.502249,2.2013905,1.377240754689041e-68,3.4141949653879204e-66,0.005319148936170213,0.004526630068381008,6
KLF5,17.496204,1.4177511,1.5314187395622007e-68,3.7551386245417045e-66,0.11037234042553191,0.08273138784551672,6
FBL,17.33406,1.6352088,2.602826785023336e-67,6.116371817014732e-65,0.1502659574468085,0.07897524800154097,6
SUCLG1,17.301926,1.4477272,4.549299666936225e-67,1.0580170225403536e-64,0.3550531914893617,0.20793604931137435,6
SRSF6,17.144146,1.7090207,6.95119315395236e-66,1.5224462753399152e-63,0.24601063829787234,0.24646056053163826,6
GGCT,17.10996,1.8150192,1.2508418654561405e-65,2.6874039659833406e-63,0.0,0.00048155639025329865,6
CCT6A,17.082382,1.746897,2.0075110222603344e-65,4.272400108601027e-63,0.15159574468085107,0.1102764133680054,6
SERBP1,17.002234,1.4326967,7.904989862679427e-65,1.6666230496465904e-62,0.8457446808510638,0.7789656168737359,6
NHP2,16.919436,1.579237,3.2351851950042974e-64,6.695646129734123e-62,0.28058510638297873,0.17133776365212366,6
CA1,32.267094,2.916086,2.025745869526781e-228,4.569880107065466e-224,0.0,0.0008564087924636027,7
AMN,29.436308,1.9044865,1.8849017446377057e-190,2.1260749228641e-186,0.0,0.0004757826624797792,7
S100P,29.079884,2.6436448,6.449459910810561e-186,4.849778870932514e-182,0.0,0.0005709391949757351,7
CST3,28.799782,1.1414784,2.158443468049034e-182,1.217308154892954e-178,0.001597444089456869,0.0021886002474069844,7
MUC12,27.380938,1.9663029,4.626051203520475e-165,2.0871817820043674e-161,0.0,0.0003806261299838234,7
KRT19,27.221552,1.1855981,3.6102828829723033e-163,1.357406192616203e-159,0.6086261980830671,0.45227899895327817,7
PIGR,26.86784,0.9271799,5.220046311607993e-159,1.6822717820509247e-155,0.054313099041533544,0.02312303739651727,7
PLA2G2A,26.672274,2.1980984,9.874569401744546e-157,2.78450513917444e-153,0.09744408945686901,0.05756970216005329,7
SFN,25.113516,1.676082,3.540354412208291e-139,8.874095020556316e-136,0.007987220447284345,0.005804548482253306,7
C19orf33,24.400858,1.3119876,1.6746965364878116e-131,3.777947916662854e-128,0.889776357827476,0.7131030545246931,7
PHLDA2,24.044312,1.5419391,9.57368939426503e-128,1.9633896276838618e-124,0.2364217252396166,0.04672185745551432,7
CA2,24.030022,1.8410318,1.3505406078144857e-127,2.5389037976405815e-124,0.001597444089456869,0.0008564087924636027,7
MUC13,23.93363,1.7340264,1.368307171371329e-126,2.3744339599204474e-123,0.007987220447284345,0.008088305262156247,7
VSIG2,22.882427,1.8396287,6.952187548427115e-116,1.120245706464052e-112,0.003194888178913738,0.0035207917023503663,7
CKB,22.846796,1.4328631,1.5725704864790825e-115,2.365041173632108e-112,0.0,0.001237034922447426,7
CLDN4,22.446064,0.9089625,1.3981781308372279e-111,1.971343778347314e-108,0.0,0.0005709391949757351,7
ITM2C,22.409006,1.0655164,3.215346049712322e-111,4.266764207968251e-108,0.004792332268370607,0.016462080121800362,7
RP1-313I6.12,22.05525,1.974427,8.50607843367939e-108,1.0660479076965188e-104,0.025559105431309903,0.04129793510324484,7
AOC1,21.967016,1.901541,5.95534540107431e-107,7.070875626465019e-104,0.0,0.00028546959748786756,7
MT-ND3,21.858383,0.5334949,6.469463583164588e-106,7.297231448630496e-103,0.0,0.0018079741174231612,7
PPDPF,21.593832,0.6135416,2.0526336034816223e-103,2.2050172124258058e-100,0.05750798722044728,0.17099628889523266,7
ARL14,21.542326,1.767449,6.24898134992055e-103,6.407762285129895e-100,0.003194888178913738,0.008088305262156247,7
FXYD3,21.471947,1.0550013,2.848345179779183e-102,2.7937312569842865e-99,0.006389776357827476,0.008754400989627938,7
PHGR1,21.05041,0.6745291,2.2671179173456508e-98,2.1309963790583555e-95,0.0,0.00028546959748786756,7
UQCR11.1,20.645294,0.73398596,1.0760759011670644e-94,9.710078501771123e-92,0.019169329073482427,0.02702445522885146,7
AREG,20.55296,1.4079108,7.241252997253702e-94,6.282901014040241e-91,0.21565495207667731,0.26405937767627746,7
FABP1,20.470997,1.2169147,3.905465625031442e-93,3.2630888531512707e-90,0.2715654952076677,0.34208773432296125,7
S100A16,20.403595,1.4015148,1.5536587154812852e-92,1.2517495343765112e-89,0.04153354632587859,0.06556285088971357,7
ACTG1,20.299025,0.38575345,1.311637106894181e-91,1.0203179825664079e-88,0.003194888178913738,0.010847844704538966,7
MT-RNR1,20.287172,0.59253985,1.6692235931932173e-91,1.2552005012948597e-88,0.0,0.00028546959748786756,7
MT-ND2,20.259478,0.43956113,2.930596654965991e-91,2.1326235464315418e-88,0.06389776357827476,0.06841754686459225,7
MT-ND5,20.13315,0.63353026,3.781768928084457e-90,2.6660289140205392e-87,0.038338658146964855,0.05756970216005329,7
NDUFA1,19.728188,0.80232555,1.2352216316326715e-86,8.444049935758012e-84,0.007987220447284345,0.025977733371395945,7
CTSD,19.544195,1.1888902,4.6221816185377094e-85,3.06681750389977e-82,0.0,0.0041868874298220575,7
CDHR5,19.334883,1.7088531,2.732860462065213e-83,1.761445690392261e-80,0.001597444089456869,0.0340660386335522,7
PRSS3,19.149618,1.4864314,9.749758738297719e-82,6.109577982701618e-79,0.001597444089456869,0.014083166809401465,7
COX5B,19.091814,0.61351234,2.95330224658256e-81,1.8006363616393505e-78,0.512779552715655,0.43781520601389284,7
FAM3D,18.848145,1.1286588,3.0433102274704825e-79,1.8066851426712267e-76,0.011182108626198083,0.02892758587877058,7
FAM46A,18.840792,1.7685617,3.4969528422311523e-79,2.0227630555869888e-76,0.3961661341853035,0.17575411552003045,7
C10orf99,18.813135,1.2388502,5.894734878651092e-79,3.32448310318725e-76,0.0,0.00028546959748786756,7
SDCBP2,18.6908,1.6468863,5.882422385401023e-78,3.2366235754210167e-75,0.11501597444089456,0.16709487106289847,7
MT-CO1,18.572409,0.34230044,5.3738241617287436e-77,2.8863833158199697e-74,0.001597444089456869,0.004757826624797792,7
NEAT1,18.506668,0.6968472,1.8244116429485456e-76,9.571372617040987e-74,0.07667731629392971,0.08506994005138453,7
MT-RNR2,18.268637,0.3784599,1.4708113991673343e-74,7.540916898594522e-72,0.05910543130990415,0.08526025311637644,7
SELENBP1,18.230082,1.3808717,2.978815435141241e-74,1.4933132755855837e-71,0.17731629392971246,0.22028737272813778,7
CYP3A5,18.207907,1.7105153,4.466976323904612e-74,2.1906634541513946e-71,0.36900958466453676,0.23912836616233704,7
KRT20,17.990538,1.7210692,2.3110315895778694e-72,1.1092459921124927e-69,0.0,0.0004757826624797792,7
TSC22D1,17.98769,1.2939608,2.4328860326116686e-72,1.1434057502018048e-69,0.134185303514377,0.11180892568274813,7
UQCRQ,17.869497,0.69501,2.0382580458418554e-71,9.196212651229284e-69,0.8881789137380192,0.7772385574269673,7
RNASE1,17.818136,1.8966342,5.111123864975975e-71,2.260820456274373e-68,0.15175718849840256,0.18032162907983634,7
GUCA2A,33.960278,3.3498697,8.601907363265218e-253,1.9405042820790005e-248,0.0,0.0008489765116498443,8
AQP8,33.064583,4.4488535,9.602243838341002e-240,1.0830850937456733e-235,0.0,0.00047165361758324685,8
GUCA2B,33.00473,3.8616095,6.947471674672116e-239,4.112142310400078e-235,0.0,0.0005659843410998962,8
PRAP1,33.00327,3.1592863,7.291355663637711e-239,4.112142310400078e-235,0.0018726591760299626,0.0021696066408829354,8
SFN,32.78644,2.230637,9.188510487440262e-236,4.145672161723297e-232,0.0,0.0003773228940665975,8
SRI,32.520184,2.032164,5.529045516138601e-232,2.0788289633095116e-228,0.4232209737827715,0.4629751910197151,8
FTH1P10,31.705606,1.6317621,1.3004733380839231e-220,4.191054004833604e-217,0.0299625468164794,0.024620318837845486,8
CLDN23,31.54274,3.164899,2.2550906242970665e-218,6.359073674189691e-215,0.10112359550561797,0.05773040279218942,8
AGPAT2,31.218416,2.2425306,5.993291444694094e-214,1.5022517966761563e-210,0.011235955056179775,0.005659843410998963,8
CRIP1,31.201502,3.1064377,1.0166506017399009e-213,2.2934620924650422e-210,0.8314606741573034,0.7175738137911518,8
EMP1,31.037842,3.3428369,1.664634795090147e-211,3.413863303858057e-208,0.035580524344569285,0.058485048580322614,8
SLC26A3,30.721685,3.1572812,2.9221334448277432e-207,5.493367365155754e-204,0.0,0.0009433072351664937,8
IL32,30.704226,2.5585167,4.9984572963391246e-207,8.673861396008794e-204,0.0018726591760299626,0.008395434392981795,8
CD9,30.31244,1.7664412,7.859301628024516e-202,1.2664141816186076e-198,0.0056179775280898875,0.0033959060465993773,8
PRSS3,29.983206,2.2571783,1.624842695842658e-197,2.4436550917009682e-194,0.003745318352059925,0.0010376379586831432,8
SDCBP2,29.68351,2.5400906,1.2536370053480568e-193,1.7675498252279259e-190,0.0,0.0005659843410998962,8
FTH1,29.60495,0.8209223,1.290394020522457e-192,1.7123528652333005e-189,0.003745318352059925,0.016413545891896992,8
PKIB,29.573687,2.8052983,3.2578795685967135e-192,4.0830280659985144e-189,0.0056179775280898875,0.04216583341194227,8
PLAUR,29.313408,3.0918167,6.9983298939020895e-189,8.309227582975644e-186,0.0,0.0002829921705499481,8
RHOC,29.071161,2.2240067,8.313790853684593e-186,9.377540393413535e-183,0.0,0.0017922837468163381,8
DDAH2,28.964172,2.6691043,1.8607337609830806e-184,1.998871091143682e-181,0.0449438202247191,0.1706442788416187,8
FXYD3,28.931404,1.4105977,4.809782223346849e-184,4.931994417112799e-181,0.003745318352059925,0.008018111498915197,8
MS4A12,28.904335,3.2674072,1.0531589625508793e-183,1.0329657841819689e-180,0.009363295880149813,0.008584095840015092,8
PLAC8,28.877514,2.6669867,2.2878434380031786e-183,2.150477504913071e-180,0.0,0.0002829921705499481,8
CLCA4,28.653067,3.5653749,1.468080878713016e-180,1.3247374617154772e-177,0.00749063670411985,0.027544571266861616,8
FABP1,28.608702,1.6096364,5.236648444052161e-180,4.543598163437412e-177,0.15917602996254682,0.2664842939345345,8
TSPAN1,28.58953,2.1485946,9.066793577726056e-180,7.575473937774893e-177,0.5074906367041199,0.3295915479671729,8
KRT20,28.270346,2.4877129,8.003506467959071e-176,6.4482536575245966e-173,0.024344569288389514,0.06622016790868786,8
RHOF,28.17045,3.1634433,1.3463015600524434e-174,1.047283341145623e-171,0.0018726591760299626,0.010848033204414678,8
CA4,27.988007,3.4146414,2.274009811934111e-172,1.709979578247387e-169,0.0,0.0002829921705499481,8
PRDX6,27.913296,2.0848649,1.8401131049094546e-171,1.3390681139887866e-168,0.1348314606741573,0.06480520705593812,8
MYL12B,27.697485,1.4740721,7.486615443982383e-169,5.277829931274956e-166,0.04307116104868914,0.05716441845108952,8
CDA,27.664118,3.1998646,1.8877440785948353e-168,1.290473293000633e-165,0.00749063670411985,0.02584661824356193,8
BSG,27.54267,1.4479781,5.4170116359622076e-167,3.594187220460925e-164,0.0018726591760299626,0.004056221111215923,8
CD177,27.524574,3.2987077,8.921027311809657e-167,5.749984432203259e-164,0.0,0.033864729742477125,8
SULT1A1,27.4096,2.84851,2.1074690205240817e-165,1.3206220453889656e-162,0.0,0.014055277803980757,8
DHRS9,27.40201,3.2666736,2.5953656384174716e-165,1.5824014442448578e-162,0.4550561797752809,0.4413734553344024,8
CLDN4,26.86444,1.0959693,5.719959764503304e-159,3.308630059677693e-156,0.00749063670411985,0.02895953211961136,8
EPCAM,26.80128,1.241252,3.122233246193046e-158,1.760861495021723e-155,0.30711610486891383,0.18215262711064995,8
CFL1,26.788427,0.7037543,4.407861345742828e-158,2.4252913194783527e-155,0.0,0.0002829921705499481,8
ARL14,26.765144,2.2465172,8.229141273038177e-158,4.420028523296863e-155,0.1348314606741573,0.1656447504952363,8
MYL12A,26.681818,1.5024627,7.652092959605856e-157,4.0145015133895e-154,0.003745318352059925,0.004622205452315819,8
LGALS3,26.605417,1.0540534,5.875769218619422e-156,2.9455883956185673e-153,0.054307116104868915,0.08612395057070088,8
ETHE1,26.57051,1.8389825,1.4883166006493683e-155,7.29889873783676e-153,0.07677902621722846,0.08414300537685124,8
SLC51B,26.538834,3.1772404,3.4557053945575925e-155,1.6586650637409517e-152,0.250936329588015,0.21620601830016037,8
TMIGD1,26.295843,3.8090038,2.139614144123254e-152,1.00557407244326e-149,0.3857677902621723,0.2394113762852561,8
HIGD1A,26.04264,2.1437497,1.6300248233913456e-149,7.354345998177074e-147,0.0018726591760299626,0.0003773228940665975,8
CLTB,25.902548,1.6666842,6.2338207295730314e-148,2.757426702714471e-145,0.13857677902621723,0.11178190736722951,8
CEACAM1,25.838495,2.8707263,3.2770250854268696e-147,1.42166170965663e-144,0.8895131086142322,0.7781341382888407,8
C11orf86,25.736143,3.6232905,4.607578385247575e-146,1.9611766187320761e-143,0.11423220973782772,0.18196396566361664,8
LCN2,27.924608,3.3658054,1.3412565295861557e-171,3.0257406050934086e-167,0.0021551724137931034,0.0007496954362290319,9
OLFM4,25.879665,3.5667539,1.1282992605436197e-147,8.484434339534505e-144,0.0,0.00046855964764314496,9
HLA-DRA,25.217598,3.4157798,2.568679150777347e-140,1.4486708240596544e-136,0.0021551724137931034,0.00046855964764314496,9
IFITM3,24.85642,2.853378,2.2038956766395796e-136,9.943536513862455e-133,0.008620689655172414,0.0018742385905725798,9
PI3,23.804667,2.9617205,2.988106063488848e-125,1.123478078104082e-121,0.0,0.00037484771811451597,9
CD74,23.76409,2.8472776,7.85719764764702e-125,2.5321503104752732e-121,0.7047413793103449,0.4504732452441196,9
HLA-DRB1,22.803822,2.7391722,4.201719952008692e-115,8.616963672487644e-112,0.015086206896551725,0.025302220972729828,9
DMBT1,22.405756,3.785399,3.45867530502234e-111,6.502021350499914e-108,0.07758620689655173,0.059038515603036266,9
HLA-DRB5,21.324608,3.3985648,6.711363615174609e-101,7.20960246641543e-98,0.015086206896551725,0.00552900384218911,9
PLA2G2A,20.14571,1.9847059,2.934757071782942e-90,2.0062177206773146e-87,0.8318965517241379,0.7183019398369412,9
CASP1,19.3521,2.815489,1.9570082370175973e-83,1.0511464004495233e-80,0.03879310344827586,0.05819510823727861,9
SAA1,19.312696,3.7357736,4.2005470393344846e-83,2.20372420140341e-80,0.0,0.0009371192952862899,9
NOX1,18.950222,2.9103708,4.397281358517406e-80,2.110601492910514e-77,0.004310344827586207,0.008246649798519351,9
GPX2,18.800365,1.6634898,7.499701279988567e-79,3.5247033578179596e-76,0.008620689655172414,0.003279917533502015,9
PDZK1IP1,18.728249,2.3280325,2.9134356654368185e-78,1.314483903531784e-75,0.0,0.001218255083872177,9
CXCL1,18.444868,3.0405707,5.733819399435365e-76,2.5362594476835762e-73,0.0,0.000562271577171774,9
BACE2,17.711569,2.412324,3.4142655445644336e-70,1.222578038409985e-67,0.08189655172413793,0.012932246274950801,9
FERMT1,17.33004,2.181312,2.7913454770053895e-67,8.745828141078415e-65,0.10129310344827586,0.037765907600037486,9
HLA-DMA,17.289383,2.7517307,5.6555173758329664e-67,1.7477098148139164e-64,0.0021551724137931034,0.00018742385905725798,9
RCN1,17.23476,2.4820707,1.4565362639514718e-66,4.3810668771308336e-64,0.0,0.0017805266610439509,9
SLPI,17.072655,1.9555928,2.3716986355673752e-65,6.859378143559541e-63,0.4396551724137931,0.15265673320213663,9
B3GNT7,16.99597,2.1378894,8.796243130757727e-65,2.511828465655235e-62,0.023706896551724137,0.007122106644175803,9
HLA-DPA1,16.86764,2.8132534,7.784647342784392e-64,2.1951732425734138e-61,0.010775862068965518,0.008527785587105239,9
DUOX2,16.801872,2.5351307,2.3646034752882564e-63,6.58556664185528e-61,0.0,0.000281135788585887,9
HLA-DQB1,16.791103,2.59359,2.835259286710068e-63,7.800074908401517e-61,0.08836206896551724,0.023896542029800395,9
PPA1,16.395966,1.6415542,2.0436676399138517e-60,5.238988441910975e-58,0.3922413793103448,0.2556461437540999,9
PSMB9,16.083685,1.9110339,3.320238892902722e-58,7.721780328349742e-56,0.47413793103448276,0.3322087901789898,9
SCD,15.935608,2.9301074,3.586955623422096e-57,7.933150187135202e-55,0.21767241379310345,0.0575391247305782,9
LEFTY1,15.885759,2.3183556,7.95290530337823e-57,1.741840686785529e-54,0.01293103448275862,0.010308312248149189,9
IFITM2,15.822663,1.9437845,2.1711187648963433e-56,4.664596973075868e-54,0.0,0.000281135788585887,9
EI24,15.642794,1.9440386,3.720417473159075e-55,7.629899797908688e-53,0.06896551724137931,0.06812857276731328,9
CD47,15.583511,1.9901085,9.423373408568545e-55,1.8980525064633733e-52,0.13793103448275862,0.05294724018367538,9
SPINK5,15.574025,2.3391907,1.0930692863450144e-54,2.1821725690847064e-52,0.10775862068965517,0.02136631993252741,9
IDH2,15.402181,1.7926319,1.5824073930992365e-53,3.10413290268919e-51,0.008620689655172414,0.0037484771811451597,9
IGKC,15.384485,2.3434596,2.0802359310148917e-53,4.04552089377284e-51,0.004310344827586207,0.03345515884172055,9
MLEC,15.323765,1.6895084,5.3053882123591275e-53,1.014273327818725e-50,0.004310344827586207,0.013775653640708463,9
TAP1,15.186979,1.8998641,4.3134239655990194e-52,8.108877603329024e-50,0.7047413793103449,0.4306063161840502,9
SLC12A2,15.170781,1.9206696,5.52156129545352e-52,1.0294289360672394e-49,0.08189655172413793,0.025583356761315717,9
PKP2,15.130138,1.7848816,1.0247983809520961e-51,1.879546884219377e-49,0.2349137931034483,0.1861118920438572,9
SYNGR2,14.96016,1.6344304,1.337033323167107e-50,2.393820217248156e-48,0.0021551724137931034,0.00018742385905725798,9
CXCL3,14.913306,1.8300773,2.700415032970946e-50,4.7967450967552425e-48,0.45689655172413796,0.15143847811826444,9
SOD3,14.809803,2.366061,1.2661017114061182e-49,2.2141076362488854e-47,0.01293103448275862,0.004217036828788305,9
ZG16B,14.742636,1.8081262,3.431289155223748e-49,5.954342465591733e-47,0.16163793103448276,0.08124824290132134,9
CKAP4,14.690206,1.9431556,7.448793671762928e-49,1.2827277590938923e-46,0.1875,0.07928029238122013,9
PDIA6,14.658716,1.6085004,1.184924809536053e-48,1.9948297595764046e-46,0.44612068965517243,0.20794677162402775,9
ASPH,14.603689,1.7751632,2.660495465976014e-48,4.413096854187713e-46,0.3706896551724138,0.24102708274763376,9
TMC5,14.531026,1.692272,7.705743821426966e-48,1.2596657599099342e-45,0.0,0.00046855964764314496,9
SPINK1,14.500717,1.6386119,1.198906715299743e-47,1.9457652223343097e-45,0.21767241379310345,0.10851841439415237,9
TRIM2,14.483523,1.8677754,1.5399699134973862e-47,2.463842643871456e-45,0.915948275862069,0.777715303158092,9
FAM3C,14.430341,1.9938784,3.334306480942726e-47,5.2600433499011857e-45,0.33836206896551724,0.17177396682597695,9
ADH1C,20.705622,2.6948469,3.0823170350736996e-95,3.4766994997113793e-91,0.0022026431718061676,0.0007489935399307181,10
UQCRFS1,16.94972,1.5837109,1.933731152395036e-64,8.724608213375923e-61,0.0,0.0004681209624566988,10
MGST1,16.544792,1.6105208,1.74567292027967e-61,5.625805058369868e-58,0.0,0.0005617451549480386,10
ATP5F1,15.800161,1.5800991,3.1032033760800883e-56,7.778351662332302e-53,0.006607929515418502,0.001966108042318135,10
SUCLG1,15.203118,1.5134784,3.371787494053515e-52,6.338679506529436e-49,0.0,0.00037449676996535904,10
ATP5A1,14.980646,1.4184626,9.825779323733721e-51,1.4777317050940601e-47,0.5991189427312775,0.4552008238928939,10
B3GNT7,14.886791,1.9949523,4.0158792823575616e-50,5.329071807688484e-47,0.037444933920704845,0.02434229004774834,10
CD24,14.781345,1.200634,1.932658444016078e-49,2.2946758862399318e-46,0.07268722466960352,0.05926411384701807,10
CFTR,14.669327,2.4158273,1.0134592586793523e-48,1.1431313708273754e-45,0.004405286343612335,0.005991948319445745,10
UGT2B17,14.565037,1.790292,4.687325967658938e-48,4.806426659291727e-45,0.7863436123348018,0.7203445370283681,10
NXPE4,14.027391,2.0121815,1.0597906251354357e-44,7.934123251732812e-42,0.12555066079295155,0.054489280029959744,10
UQCRC2,13.9579315,1.422895,2.8148492375956437e-44,1.984380748466254e-41,0.0,0.0009362419249133976,10
PDHA1,13.59771,1.7097857,4.131693195224305e-42,2.663053336887574e-39,0.004405286343612335,0.008238928939237899,10
NDUFAB1,13.206965,1.405716,7.998393882062024e-40,4.626558143216338e-37,0.006607929515418502,0.0033704709296882313,10
SLC44A1,13.085615,1.488562,3.979266930681437e-39,2.1373400640295843e-36,0.0,0.0012171145023874169,10
SLC26A2,12.6475115,1.5717322,1.1547511007081424e-36,5.427089600182288e-34,0.0022026431718061676,0.0004681209624566988,10
CA1,12.630875,1.6280575,1.4268286978205723e-36,6.437565718826859e-34,0.022026431718061675,0.0155416159535624,10
MAOA,12.5777235,1.4606373,2.7998128232415786e-36,1.2384505388138582e-33,0.06167400881057269,0.03950940923134538,10
NDUFA10,12.535701,1.4002396,4.761339161715447e-36,2.065597118252669e-33,0.0,0.0002808725774740193,10
SUCLG2,12.437843,1.3466802,1.628414274363022e-35,6.559892431313467e-33,0.0,0.0017788596573354554,10
MTCH2,12.401224,1.5581342,2.5736152190622627e-35,1.001003202186648e-32,0.30176211453744495,0.15878663046531225,10
LGALS2,12.37457,1.5125647,3.5880933675165743e-35,1.3490633046301067e-32,0.013215859030837005,0.007583559591798521,10
KLF5,12.27593,1.276957,1.219816197245325e-34,4.4383602570414977e-32,0.004405286343612335,0.008800674094185938,10
NDRG2,12.21745,1.5653678,2.5083000372075874e-34,8.981704847518407e-32,0.0,0.0002808725774740193,10
NDUFC2,12.115076,1.3523074,8.78830676877087e-34,3.0977408186984696e-31,0.05066079295154185,0.025559404550135754,10
GOLM1,12.061812,1.4011217,1.6804318742788738e-33,5.832132715670325e-31,0.21585903083700442,0.2632712292856474,10
ATP5B,11.896508,0.8867288,1.234033037656932e-32,4.093904602426872e-30,0.08370044052863436,0.3489373654152233,10
NDUFA9,11.894272,1.4857333,1.2675322620511418e-32,4.1440956955959e-30,0.10572687224669604,0.06244733639172362,10
GPI,11.86606,1.5299385,1.776371511480129e-32,5.56571735103892e-30,0.006607929515418502,0.010579533751521392,10
TMEM261,11.7857485,1.4312286,4.622935942433377e-32,1.3905174923380607e-29,0.0,0.0002808725774740193,10
FAM84A,11.681608,1.4089887,1.5827279766505293e-31,4.6369818734102975e-29,0.07268722466960352,0.06797116374871266,10
FAM120A,11.678455,1.3594161,1.6425359516229826e-31,4.750508786238828e-29,0.09030837004405286,0.05505102518490778,10
PKP2,11.62356,1.530049,3.128241885017756e-31,8.821251085514445e-29,0.03524229074889868,0.024529538432731018,10
ATP5G1,11.583385,1.1367593,5.003051253265983e-31,1.3933806570670038e-28,0.006607929515418502,0.00383859189214493,10
CES2,11.42379,1.3458741,3.1805364610284834e-30,8.644544822209825e-28,0.0,0.033611085104390974,10
C1QBP,11.41823,1.3798001,3.390692511749745e-30,9.106027663400297e-28,0.0,0.013950004681209625,10
TRABD2A,11.410061,1.6458802,3.724684903954266e-30,9.885313735094621e-28,0.6101321585903083,0.4348843741222732,10
SDHC,11.370162,1.4555773,5.887812062313213e-30,1.5444552594619046e-27,0.03303964757709251,0.02771276097743657,10
DLD,11.369103,1.7459334,5.959638364994217e-30,1.5453273778839602e-27,0.18722466960352424,0.1881846269075929,10
SELENBP1,11.360793,1.265017,6.55468915513296e-30,1.6803094619391413e-27,0.0,0.0002808725774740193,10
HMGCS2,11.314879,1.3407317,1.1075464856018716e-29,2.807319232437373e-27,0.28634361233480177,0.1589738788502949,10
MGST2,11.310922,1.2831753,1.1586624364201812e-29,2.904251767022541e-27,0.0022026431718061676,0.004681209624566988,10
MRPS33,11.2889185,1.418543,1.4885675066950447e-29,3.690175206981705e-27,0.11233480176211454,0.08341915550978372,10
CKMT1B,11.247716,1.318086,2.3766816291497373e-29,5.8277783556509695e-27,0.1211453744493392,0.08220204100739631,10
AKR1C3,11.126767,1.5712272,9.294567239937225e-29,2.2071172880604616e-26,0.31277533039647576,0.21383765565022,10
PTP4A1,11.08824,1.1518,1.4307541510232753e-28,3.327462153910729e-26,0.32599118942731276,0.243048403707518,10
PXMP2,11.084222,1.3972459,1.4964517665072608e-28,3.444740347003806e-26,0.0,0.0004681209624566988,10
FAM162A,11.076038,1.1344993,1.6396837878879076e-28,3.7363259162589197e-26,0.19383259911894274,0.10963392940735886,10
MGAT4B,10.96665,1.3216919,5.528269058342067e-28,1.2226688400699871e-25,0.8854625550660793,0.7791405299129295,10
GRSF1,10.960479,1.6535254,5.918544630629438e-28,1.296276197304558e-25,0.2709251101321586,0.17479636738133134,10
LCN2,27.342243,3.3898141,1.3354186396609242e-164,3.012570909211079e-160,0.002277904328018223,0.0007479431563201197,11
NUPR1,23.958904,2.3996706,7.462625038702926e-127,8.417467912404966e-123,0.0,0.0004674644727000748,11
GPX2,23.916729,1.8365802,2.0516590797229824e-126,1.5427792393156918e-122,0.0,0.0005609573672400897,11
OLFM4,23.766685,3.660121,7.386214172029875e-125,4.165640137670549e-121,0.009111617312072893,0.0018698578908002991,11
CD74,23.104494,2.821688,4.1725553001544675e-118,1.8825735003236924e-114,0.002277904328018223,0.00028047868362004487,11
GADD45GIP1,18.869305,1.7283028,2.039637999118256e-79,5.751524202763592e-76,0.4145785876993166,0.46297681376215405,11
PLA2G2A,18.230253,1.7982543,2.9694308887537363e-74,7.443043491043949e-71,0.011389521640091117,0.025430067314884067,11
HES1,17.802023,1.3399756,6.8162565791109626e-71,1.537679321681642e-67,0.04328018223234624,0.06048990276738968,11
SNORA76C,17.141178,2.1864972,7.3152549186876e-66,1.375206964255613e-62,0.009111617312072893,0.005796559461480928,11
SOX4,16.592892,1.9108964,7.844994477859871e-62,1.2641087887574347e-58,0.621867881548975,0.7271877337322363,11
CYBA,16.439812,0.7413876,9.922658032947333e-61,1.492301617101726e-57,0.08656036446469248,0.05618922961854899,11
SAT1,16.404318,0.6756258,1.7811632553806474e-60,2.5113288673832516e-57,0.0,0.0009349289454001496,11
RPS2,15.840026,0.6720773,1.64751962165234e-56,1.9561260602555335e-53,0.03644646924829157,0.006918474195961107,11
GSTP1,15.639325,0.79822165,3.928692410105046e-55,4.2203510514076065e-52,0.004555808656036446,0.0034592370979805533,11
RPL13,15.415105,0.5281266,1.2955950458016725e-53,1.328514938101815e-50,0.0,0.0012154076290201944,11
RPL35,15.387943,0.5653491,1.9720169659637113e-53,1.934205684138059e-50,0.0,0.0005609573672400897,11
SNHG5,15.250754,0.9927517,1.6274255486210365e-52,1.4685237180536786e-49,0.01366742596810934,0.015893792071802543,11
RPL18A,14.720373,0.5121955,4.770175939655666e-49,3.587013300756406e-46,0.022779043280182234,0.04113687359760658,11
TUBA1B,14.199772,0.9234867,9.191128566016881e-46,6.098313803552201e-43,0.0,0.00028047868362004487,11
MRPL12,14.195545,1.1931617,9.762424969072423e-46,6.292301282208708e-43,0.004555808656036446,0.0015893792071802542,11
RPS15,14.118535,0.39494514,2.9199690364685096e-45,1.689014910094695e-42,0.20956719817767655,0.16277112939416605,11
